id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
6174,Nikola Milenkovic,5,450,0,0.0842909961938858,0,0.12305343151092529,1,1,0,0,D,Nottingham Forest,0,0.0842909961938858,1.0852734837681055,1.0852734837681055
6221,Pau Torres,2,102,0,0.06733081489801407,0,0,1,0,0,0,D S,Aston Villa,0,0.06733081489801407,0.4005170464515686,0.33318620920181274
6314,Joachim Andersen,5,450,0,0.2734111398458481,0,0.2841188907623291,3,2,0,0,D,Fulham,0,0.2734111398458481,1.811481662094593,1.7372558116912842
6326,Ibrahima Konaté,5,440,0,0.6651843003928661,0,0.12030189484357834,2,2,1,0,D,Liverpool,0,0.6651843003928661,1.9522818326950073,1.9522818326950073
6345,Jadon Sancho,1,5,0,0.04608212038874626,0,0,1,0,0,0,S,Aston Villa,0,0.04608212038874626,0.06317345052957535,0.017091330140829086
6369,Ethan Ampadu,3,258,0,0.011771920137107372,0,0,1,0,0,0,M,Leeds,0,0.011771920137107372,0.17821559682488441,0.16644367575645447
6377,Joe Rodon,5,450,0,0,0,0,0,0,0,0,D,Leeds,0,0,0.28768637031316757,0.28768637031316757
6482,Eddie Nketiah,1,13,0,0.07470468431711197,0,0.01508393231779337,1,1,0,0,S,Crystal Palace,0,0.07470468431711197,0.01508393231779337,0.01508393231779337
6532,Martin Dubravka,5,450,0,0,0,0,0,0,0,0,GK,Burnley,0,0,0.036420367658138275,0.036420367658138275
6630,Joe Willock,2,86,0,0.05826233699917793,0,0,1,0,0,0,M S,Newcastle United,0,0.05826233699917793,0,0
6665,Curtis Jones,4,161,0,0,0,0.1318054236471653,0,2,0,0,M S,Liverpool,0,0,0.26929085701704025,0.13748543709516525
6674,Rayan Ait Nouri,3,202,0,0.057533614337444305,0,0.1667600143700838,2,2,1,0,D,Manchester City,0,0.057533614337444305,2.40728223323822,2.3497486114501953
6681,Harvey Barnes,5,297,0,0.26415850780904293,0,0.9909846484661102,7,5,0,0,F S,Newcastle United,0,0.26415850780904293,1.2967302408069372,0.5843416005373001
6722,Konstantinos Mavropanos,3,270,0,0.21808011829853058,0,0,2,0,0,0,D,West Ham,0,0.21808011829853058,1.1141442097723484,1.1141442097723484
6756,Dwight McNeil,1,17,0,0.2338213175535202,0,0.13025180995464325,2,1,0,0,S,Everton,0,0.2338213175535202,0.36407312750816345,0
6816,Jean-Clair Todibo,2,134,0,0,0,0,0,0,0,0,D,West Ham,0,0,0.06264803931117058,0.06264803931117058
6820,David Brooks,5,364,0,0.6481111645698547,1,2.1593677811324596,11,7,2,0,M,Bournemouth,0,0.6481111645698547,3.5393017530441284,1.1260135993361473
6835,Tom Cairney,3,30,0,0,0,0,0,0,1,0,S,Fulham,0,0,0,0
6837,Ryan Sessegnon,4,321,0,0.0368385910987854,0,0.9372897744178772,1,3,0,0,D,Fulham,0,0.0368385910987854,1.5832275301218033,1.2287056036293507
6852,Matt Doherty,2,180,0,0,0,0,0,0,2,0,D,Wolverhampton Wanderers,0,0,0.07954536378383636,0.07954536378383636
